기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리
20231001,,1235,ST-3113,,ST-18,,1,21,2718
20231001,,55,ST-923,,ST-753,,1,4,831
20231001,,1250,ST-857,,ST-850,,1,25,1400
20231001,,725,ST-1722,,ST-1722,,1,8,590
20231001,,1500,ST-971,,ST-382,,2,138,25545
20231001,,1820,ST-2240,,ST-687,,1,47,3020
20231001,,1350,ST-2491,,ST-2033,,1,8,1649
20231001,,1145,ST-2280,,ST-2506,,1,12,1290
20231001,,1735,ST-1796,,ST-1592,,1,18,2990
20231001,,1935,ST-1270,,ST-725,,2,32,3480
20231001,,1555,ST-854,,ST-558,,1,25,1610
20231001,,1250,ST-852,,ST-2342,,1,49,3777
20231001,,1435,ST-18,,ST-2536,,1,33,1897
20231001,,1930,ST-277,,ST-2812,,2,63,11270
20231001,,1410,ST-505,,ST-505,,2,0,0
20231001,,45,ST-1014,,ST-428,,1,14,2100
20231001,,1040,ST-702,,ST-1678,,1,14,2140
20231001,,15,ST-1025,,ST-454,,1,11,2051
20231001,,1830,ST-2571,,ST-2571,,1,0,0
20231001,,15,ST-204,,ST-3061,,1,19,3252
20231001,,955,ST-1640,,ST-1121,,1,9,1400
20231001,,1540,ST-2270,,ST-1093,,1,13,2020
20231001,,2040,ST-1705,,ST-1070,,1,25,3310
20231001,,1755,ST-2041,,ST-2035,,1,7,1430
20231001,,1655,ST-2546,,ST-2305,,1,7,772
20231001,,1630,ST-2037,,ST-2033,,1,5,700
20231001,,1800,ST-2494,,ST-2494,,1,0,10
20231001,,1745,ST-297,,ST-426,,1,36,5780
20231001,,650,ST-2845,,ST-180,,1,10,1430
20231001,,2345,ST-3052,,ST-2525,,1,3,960
20231001,,150,ST-2199,,ST-25,,1,19,2860
20231001,,2135,ST-2718,,ST-1118,,1,4,620
20231001,,130,ST-572,,ST-1098,,1,44,8912
20231001,,1910,ST-253,,ST-253,,1,0,0
20231001,,2000,ST-1888,,ST-750,,1,67,15957
20231001,,1150,ST-990,,ST-349,,1,72,9255
20231001,,2040,ST-1439,,ST-2188,,1,34,3370
20231001,,1705,ST-2182,,ST-3056,,1,4,702
20231001,,1430,ST-426,,ST-2450,,1,40,15367
20231001,,1840,ST-2799,,ST-2723,,1,8,1520
20231001,,1330,ST-1517,,ST-1517,,1,21,1983
20231001,,1530,ST-530,,ST-834,,1,15,2417
20231001,,1755,ST-2487,,ST-3094,,1,3,335
20231001,,1535,ST-3130,,ST-1691,,1,3,501
20231001,,2010,ST-387,,ST-256,,1,11,1498
20231001,,1135,ST-3116,,ST-2718,,1,9,1603
20231001,,1240,ST-3076,,ST-480,,1,8,1691
20231001,,2300,ST-2310,,ST-3002,,1,10,1885
20231001,,130,ST-642,,ST-702,,1,44,4900
20231001,,2045,ST-2854,,ST-2854,,1,69,13800
20231001,,2100,ST-2799,,ST-1641,,1,30,3960
20231001,,800,ST-1986,,ST-426,,1,11,790
20231001,,15,ST-602,,ST-2896,,1,4,690
20231001,,1115,ST-1440,,ST-1608,,1,13,1489
20231001,,2050,ST-1810,,ST-174,,1,2,380
20231001,,2115,ST-339,,ST-339,,2,149,6609
20231001,,1440,ST-2031,,ST-1647,,1,16,2120
20231001,,1935,ST-443,,ST-223,,2,37,5991
20231001,,100,ST-1053,,ST-1044,,1,25,2930
20231001,,1840,ST-1523,,ST-2017,,1,22,3059
20231001,,1910,ST-64,,ST-8,,2,84,11116
20231001,,15,ST-358,,ST-198,,1,9,1090
20231001,,315,ST-668,,ST-1938,,1,10,2012
20231001,,1530,ST-413,,ST-280,,1,2,0
20231001,,2010,ST-1142,,ST-625,,1,4,341
20231001,,1615,ST-3008,,ST-19,,1,10,1380
20231001,,2305,ST-1263,,ST-1194,,1,2,0
20231001,,1810,ST-1795,,ST-1627,,1,8,1048
20231001,,1635,ST-2685,,ST-2676,,1,95,10281
20231001,,1640,ST-3253,,ST-2078,,1,37,4600
20231001,,1600,ST-52,,ST-52,,3,207,8604
20231001,,920,ST-2906,,ST-3035,,1,4,1520
20231001,,1800,ST-660,,ST-660,,2,94,20840
20231001,,2010,ST-668,,ST-952,,1,6,915
20231001,,10,ST-2611,,ST-508,,1,7,959
20231001,,1900,ST-1265,,ST-2614,,1,10,1121
20231001,,2100,ST-1983,,ST-1991,,1,98,1242
20231001,,1305,ST-103,,ST-2408,,1,11,1850
20231001,,1705,ST-2160,,ST-1692,,1,3,264
20231001,,1400,ST-366,,ST-426,,3,380,42616
20231001,,1305,ST-2446,,ST-330,,2,43,6756
20231001,,1950,ST-683,,ST-692,,1,60,5450
20231001,,1335,ST-799,,ST-799,,1,5,823
20231001,,315,ST-1381,,ST-1335,,1,7,1687
20231001,,30,ST-2797,,ST-2797,,3,218,9145
20231001,,1640,ST-99,,ST-107,,1,19,2977
20231001,,910,ST-1517,,ST-2058,,1,12,1110
20231001,,2045,ST-1197,,ST-1198,,1,3,693
20231001,,1930,ST-1735,,ST-1169,,1,23,4170
20231001,,300,ST-676,,ST-3239,,1,86,9996
20231001,,930,ST-546,,ST-539,,1,6,1299
20231001,,2030,ST-99,,ST-2075,,2,265,33130
20231001,,620,ST-2874,,ST-8,,1,60,8050
20231001,,1745,ST-2633,,ST-849,,1,21,3970
20231001,,2155,ST-1877,,ST-1877,,1,10,1470
20231001,,2240,ST-1867,,ST-485,,1,55,7090
20231001,,440,ST-395,,ST-255,,1,38,7530
20231001,,2200,ST-535,,ST-47,,1,90,14924
20231001,,1135,ST-3230,,ST-1875,,1,13,2094
20231001,,125,ST-2117,,ST-863,,1,44,2690
20231001,,1750,ST-1542,,ST-668,,1,4,611
20231001,,1220,ST-1207,,ST-1805,,1,29,3681
20231001,,45,ST-650,,ST-1469,,1,10,1890
20231001,,1625,ST-896,,ST-904,,1,31,4157
20231001,,2250,ST-1719,,ST-2796,,1,12,1908
20231001,,1320,ST-2017,,ST-2011,,1,15,1401
20231001,,45,ST-1105,,ST-862,,1,27,4251
20231001,,640,ST-1506,,ST-517,,1,5,1369
20231001,,1800,ST-1044,,ST-2749,,1,102,11410
20231001,,1110,ST-321,,ST-1694,,1,15,2694
20231001,,2325,ST-2555,,ST-1402,,1,2,0
20231001,,1150,ST-2089,,ST-2709,,1,13,2120
20231001,,2215,ST-924,,ST-2368,,1,9,1860
20231001,,325,ST-490,,ST-488,,1,5,1240
20231001,,155,ST-938,,ST-2217,,1,12,2370
20231001,,1345,ST-736,,ST-1286,,1,8,1244
20231001,,2020,ST-1441,,ST-442,,1,58,22430
20231001,,2325,ST-1564,,ST-2593,,1,109,430
20231001,,2310,ST-726,,ST-2654,,1,8,851
20231001,,1535,ST-2707,,ST-608,,1,92,15300
20231001,,140,ST-1121,,ST-914,,1,6,920
20231001,,1735,ST-2985,,ST-1656,,1,47,5197
20231001,,1215,ST-798,,ST-798,,1,96,19090
20231001,,1740,ST-1081,,ST-1081,,1,58,8820
20231001,,1535,ST-2070,,ST-914,,1,8,1179
20231001,,1625,ST-1603,,ST-1603,,1,0,0
20231001,,1430,ST-311,,ST-2017,,1,5,550
20231001,,1710,ST-2627,,ST-1710,,1,10,1920
20231001,,2150,ST-2465,,ST-2816,,1,11,1270
20231001,,1745,ST-2740,,ST-1719,,1,19,3048
20231001,,1510,ST-2833,,ST-1705,,1,16,1679
20231001,,2300,ST-2897,,ST-555,,3,19,2787
20231001,,800,ST-1151,,ST-1991,,1,31,2490
20231001,,2130,ST-3085,,ST-1842,,1,19,2850
20231001,,1815,ST-3200,,ST-2902,,1,11,388
20231001,,945,ST-2262,,ST-2264,,1,10,2500
20231001,,1945,ST-2654,,ST-3105,,1,5,830
20231001,,0,ST-1585,,ST-907,,1,20,2910
20231001,,1815,ST-526,,ST-1509,,1,16,3075
20231001,,2100,ST-6,,ST-62,,1,81,10806
20231001,,1350,ST-2029,,ST-2040,,1,12,2390
20231001,,1030,ST-2085,,ST-2085,,1,0,10
20231001,,1255,ST-1352,,ST-514,,1,10,2225
20231001,,1415,ST-2593,,ST-550,,2,26,2817
20231001,,1220,ST-1991,,ST-1983,,1,1,350
20231001,,15,ST-2702,,ST-2292,,1,33,2790
20231001,,2120,ST-254,,ST-1364,,1,66,12230
20231001,,1515,ST-2808,,ST-1541,,1,6,996
20231001,,1855,ST-1983,,ST-2809,,1,5,665
20231001,,1920,ST-1419,,ST-900,,1,11,1690
20231001,,1620,ST-349,,ST-89,,1,10,1262
20231001,,1720,ST-6,,ST-1777,,1,80,11023
20231001,,1000,ST-2979,,ST-1034,,1,30,3940
20231001,,705,ST-1627,,ST-2742,,1,9,75
20231001,,1810,ST-1459,,ST-1459,,1,24,760
20231001,,120,ST-1111,,ST-2074,,1,14,2020
20231001,,2210,ST-3012,,ST-255,,1,3,464
20231001,,1635,ST-1619,,ST-436,,1,54,5835
20231001,,2120,ST-2431,,ST-144,,2,55,5133
20231001,,1825,ST-2188,,ST-1900,,1,87,7869
20231001,,1945,ST-261,,ST-398,,1,12,1571
20231001,,705,ST-2772,,ST-2016,,1,25,4170
20231001,,1940,ST-340,,ST-340,,1,97,17502
20231001,,2140,ST-2905,,ST-2156,,2,32,3278
20231001,,1500,ST-948,,ST-2132,,2,10,1550
20231001,,1730,ST-2923,,ST-3075,,1,6,561
20231001,,2125,ST-452,,ST-452,,1,31,2490
20231001,,955,ST-3235,,ST-3204,,1,3,360
20231001,,855,ST-551,,ST-3214,,1,12,1531
20231001,,1735,ST-109,,ST-1195,,2,118,13124
20231001,,1450,ST-1105,,ST-403,,1,27,3113
20231001,,2205,ST-285,,ST-920,,1,41,4682
20231001,,1740,ST-426,,ST-426,,3,221,12444
20231001,,1535,ST-1253,,ST-1714,,2,17,2812
20231001,,1130,ST-195,,ST-336,,1,26,2791
20231001,,1355,ST-2557,,ST-2538,,1,9,1350
20231001,,405,ST-1046,,ST-1045,,1,2,440
20231001,,1710,ST-1083,,ST-2606,,1,46,7277
20231001,,1355,ST-1791,,ST-2845,,1,11,1002
20231001,,1305,ST-108,,ST-366,,1,34,2394
20231001,,1900,ST-1047,,ST-1041,,1,26,1426
20231001,,1825,ST-376,,ST-442,,1,43,10085
20231001,,1230,ST-116,,ST-2845,,1,3,580
20231001,,2345,ST-2059,,ST-1509,,1,11,1219
20231001,,1435,ST-279,,ST-292,,1,9,1120
20231001,,1620,ST-2726,,ST-1470,,1,4,870
20231001,,1635,ST-2702,,ST-2702,,1,0,0
20231001,,1850,ST-685,,ST-2353,,1,5,940
20231001,,925,ST-2425,,ST-454,,1,9,2500
20231001,,1405,ST-1293,,ST-1296,,1,10,873
20231001,,1005,ST-1351,,ST-1249,,1,9,1317
20231001,,1845,ST-2350,,ST-2350,,1,17,30
20231001,,1750,ST-3262,,ST-736,,1,5,1120
20231001,,2125,ST-512,,ST-512,,2,95,5421
20231001,,1105,ST-1841,,ST-3141,,1,3,650
20231001,,1620,ST-2701,,ST-611,,1,12,1570
20231001,,300,ST-1827,,ST-21,,1,50,7490
20231001,,1740,ST-176,,ST-1215,,1,4,840
20231001,,2345,ST-818,,ST-1880,,1,8,460
20231001,,2145,ST-3078,,ST-777,,1,45,8657
20231001,,1615,ST-2294,,ST-2282,,1,1,260
20231001,,220,ST-3131,,ST-3131,,1,0,0
20231001,,1510,ST-736,,ST-2701,,1,10,1317
20231001,,1740,ST-506,,ST-988,,1,13,1541
20231001,,2340,ST-3089,,ST-2763,,1,2,381
20231001,,1745,ST-1044,,ST-1420,,1,11,1700
20231001,,1820,ST-99,,ST-1191,,1,20,979
20231001,,740,ST-1840,,ST-3087,,1,42,4911
20231001,,1700,ST-2240,,ST-2177,,2,23,2809
20231001,,1820,ST-286,,ST-1151,,1,1,300
20231001,,1515,ST-1995,,ST-676,,1,29,3983
20231001,,1745,ST-2029,,ST-995,,1,28,4490
20231001,,1020,ST-2971,,ST-1107,,1,14,474
20231001,,1905,ST-891,,ST-2876,,2,17,2400
20231001,,2255,ST-2321,,ST-112,,1,59,2053
20231001,,1225,ST-1422,,ST-1422,,1,0,0
20231001,,2125,ST-3051,,ST-354,,1,3,558
20231001,,2325,ST-2667,,ST-2667,,1,0,0
20231001,,2340,ST-2235,,ST-563,,1,2,0
20231001,,1520,ST-632,,ST-632,,1,0,0
20231001,,1730,ST-1793,,ST-2796,,1,2,222
20231001,,1045,ST-2812,,ST-3187,,1,46,3640
20231001,,1755,ST-2225,,ST-1383,,1,44,2640
20231001,,1600,ST-3087,,ST-2697,,1,10,1861
20231001,,1345,ST-1191,,ST-2865,,1,8,1370
20231001,,1015,ST-1864,,ST-1864,,1,36,4895
20231001,,1250,ST-736,,ST-1127,,1,4,630
20231001,,1605,ST-2602,,ST-2602,,1,14,821
20231001,,955,ST-1147,,ST-2642,,1,6,870
20231001,,1540,ST-1963,,ST-673,,1,11,1580
20231001,,2220,ST-914,,ST-3262,,1,13,2590
20231001,,2155,ST-1846,,ST-1053,,1,5,969
20231001,,105,ST-3172,,ST-3091,,1,10,1932
20231001,,1835,ST-721,,ST-721,,1,32,3950
20231001,,220,ST-1181,,ST-1881,,1,14,1400
20231001,,2035,ST-2240,,ST-777,,1,44,7390
20231001,,1835,ST-1772,,ST-195,,1,33,2427
20231001,,120,ST-1714,,ST-2026,,1,11,1625
20231001,,1335,ST-2012,,ST-1018,,1,11,1739
20231001,,330,ST-126,,ST-170,,1,10,1526
20231001,,1545,ST-2770,,ST-1222,,1,36,7228
20231001,,1710,ST-1860,,ST-1860,,1,0,0
20231001,,1415,ST-351,,ST-18,,1,8,1468
20231001,,1825,ST-1769,,ST-400,,1,58,8166
20231001,,915,ST-2838,,ST-823,,1,27,4237
20231001,,1840,ST-1063,,ST-2050,,1,3,500
20231001,,2210,ST-2832,,ST-2049,,1,3,759
20231001,,1215,ST-2625,,ST-1807,,1,12,1468
20231001,,1505,ST-2310,,ST-2309,,1,14,2412
20231001,,2340,ST-3017,,ST-3017,,1,36,7545
20231001,,2000,ST-806,,ST-1573,,2,22,3283
20231001,,1900,ST-2011,,ST-1523,,1,10,1654
20231001,,1640,ST-89,,ST-89,,1,0,0
20231001,,710,ST-2146,,ST-3212,,1,53,6950
20231001,,2020,ST-2993,,ST-2993,,1,27,480
20231001,,1745,ST-1251,,ST-2046,,1,11,1614
20231001,,1730,ST-266,,ST-971,,1,75,13475
20231001,,2050,ST-2815,,ST-3212,,1,11,990
20231001,,1110,ST-1866,,ST-769,,1,52,8280
20231001,,2015,ST-1586,,ST-1720,,1,20,3248
20231001,,10,ST-3214,,ST-2595,,2,17,1804
20231001,,2150,ST-3218,,ST-2101,,1,52,6317
20231001,,1750,ST-2184,,ST-1326,,1,15,1420
20231001,,1305,ST-2764,,ST-2395,,2,12,1880
20231001,,920,ST-3085,,ST-2580,,1,24,3585
20231001,,1720,ST-1884,,ST-1884,,1,26,1240
20231001,,1625,ST-510,,ST-1402,,1,9,1101
20231001,,1645,ST-692,,ST-1015,,1,82,12830
20231001,,1925,ST-2052,,ST-513,,2,8,703
20231001,,1330,ST-1103,,ST-2132,,1,6,1230
20231001,,2105,ST-767,,ST-766,,1,17,1478
20231001,,1640,ST-547,,ST-2593,,1,51,1080
20231001,,820,ST-2844,,ST-1495,,1,11,1310
20231001,,945,ST-99,,ST-1660,,1,5,745
20231001,,1510,ST-2089,,ST-2549,,1,6,1680
20231001,,1755,ST-1779,,ST-1780,,1,7,1010
20231001,,2130,ST-2482,,ST-2490,,2,29,5370
20231001,,1720,ST-1834,,ST-2749,,2,12,1144
20231001,,1135,ST-1590,,ST-1079,,1,15,1899
20231001,,1710,ST-2733,,ST-99,,1,66,10328
20231001,,2110,ST-1611,,ST-175,,1,18,3677
20231001,,1905,ST-750,,ST-750,,2,102,11760
20231001,,1710,ST-2861,,ST-3253,,1,9,949
20231001,,2230,ST-1249,,ST-308,,1,21,2680
20231001,,1305,ST-6,,ST-4,,1,11,1814
20231001,,1650,ST-2264,,ST-479,,1,3,560
20231001,,2335,ST-699,,ST-728,,1,8,1800
20231001,,2350,ST-1983,,ST-703,,1,13,2414
20231001,,1510,ST-2188,,ST-777,,1,11,2421
20231001,,1915,ST-838,,ST-3214,,1,19,2883
20231001,,1320,ST-2809,,ST-302,,1,2,290
20231001,,1610,ST-1990,,ST-1985,,1,11,740
20231001,,1745,ST-1283,,ST-604,,1,23,3450
20231001,,1215,ST-2698,,ST-612,,1,10,1470
20231001,,1500,ST-984,,ST-2308,,1,5,1078
20231001,,1915,ST-1598,,ST-1595,,2,81,2958
20231001,,40,ST-418,,ST-2820,,1,3,910
20231001,,1740,ST-2905,,ST-455,,2,73,11985
20231001,,1200,ST-2774,,ST-2559,,2,62,9912
20231001,,2155,ST-824,,ST-508,,1,3,583
20231001,,1940,ST-1923,,ST-749,,1,7,1147
20231001,,2105,ST-1718,,ST-2035,,2,12,1394
20231001,,1945,ST-1836,,ST-1409,,1,31,4534
20231001,,1335,ST-2041,,ST-2041,,2,107,23100
20231001,,1845,ST-1687,,ST-1681,,1,18,2604
20231001,,1850,ST-51,,ST-1496,,1,80,7900
20231001,,1250,ST-2498,,ST-558,,1,15,3470
20231001,,325,ST-3234,,ST-2504,,1,27,3900
20231001,,1825,ST-187,,ST-365,,1,6,845
20231001,,1810,ST-1088,,ST-2609,,1,14,1670
20231001,,140,ST-643,,ST-910,,1,45,5800
20231001,,50,ST-416,,ST-2820,,1,2,620
20231001,,1450,ST-972,,ST-258,,2,50,6590
20231001,,920,ST-2814,,ST-50,,1,53,3802
20231001,,1340,ST-891,,ST-547,,2,511,6542
20231001,,1500,ST-2545,,ST-1660,,1,2,450
20231001,,1920,ST-2905,,ST-938,,1,42,10350
20231001,,1500,ST-76,,ST-2149,,2,14,1870
20231001,,1350,ST-553,,ST-891,,2,24,2978
20231001,,1505,ST-322,,ST-2449,,1,10,610
20231001,,1050,ST-3131,,ST-493,,1,13,1549
20231001,,1100,ST-2253,,ST-460,,1,49,1650
20231001,,1210,ST-2912,,ST-2641,,1,10,1323
20231001,,1945,ST-919,,ST-919,,2,192,29551
20231001,,1255,ST-1634,,ST-1817,,2,12,2910
20231001,,340,ST-915,,ST-1639,,1,6,1220
20231001,,1705,ST-1805,,ST-168,,1,13,1587
20231001,,1200,ST-2056,,ST-2056,,1,0,0
20231001,,1805,ST-1859,,ST-1729,,1,13,1490
20231001,,1845,ST-2589,,ST-3214,,2,48,7713
20231001,,1815,ST-1201,,ST-1813,,2,59,10282
20231001,,1640,ST-2473,,ST-2473,,1,63,2050
20231001,,920,ST-1320,,ST-3030,,1,4,1020
20231001,,910,ST-110,,ST-110,,1,98,15832
20231001,,915,ST-2556,,ST-2057,,1,18,3010
20231001,,1825,ST-663,,ST-663,,1,1,0
20231001,,1505,ST-3035,,ST-1380,,1,8,1680
20231001,,1425,ST-1895,,ST-1895,,1,64,9841
20231001,,2125,ST-1087,,ST-1087,,1,30,5795
20231001,,2050,ST-2177,,ST-2468,,1,45,10246
20231001,,1710,ST-107,,ST-362,,1,81,9763
20231001,,1735,ST-2685,,ST-1586,,1,86,7985
20231001,,1810,ST-1812,,ST-1608,,1,25,4116
20231001,,1635,ST-1717,,ST-1720,,1,13,2874
20231001,,1340,ST-2821,,ST-2821,,1,0,10
20231001,,655,ST-2563,,ST-1700,,1,8,3900
20231001,,420,ST-1912,,ST-439,,1,56,9340
20231001,,1715,ST-2791,,ST-3060,,1,13,1790
20231001,,1840,ST-2271,,ST-1455,,1,4,684
20231001,,1655,ST-2206,,ST-232,,1,6,380
20231001,,925,ST-1137,,ST-2110,,1,6,1050
20231001,,1925,ST-277,,ST-296,,1,124,8580
20231001,,1000,ST-859,,ST-2971,,1,7,950
20231001,,1735,ST-1409,,ST-542,,1,3,567
20231001,,115,ST-375,,ST-253,,1,22,3710
20231001,,1750,ST-1725,,ST-1725,,1,54,571
20231001,,1925,ST-2688,,ST-792,,1,5,348
20231001,,1650,ST-20,,ST-750,,1,90,11730
20231001,,1225,ST-2883,,ST-2411,,1,12,1683
20231001,,1340,ST-2576,,ST-1885,,1,37,11510
20231001,,1920,ST-2835,,ST-914,,1,4,818
20231001,,1435,ST-2237,,ST-2237,,1,40,2683
20231001,,935,ST-1421,,ST-1620,,1,7,1250
20231001,,1610,ST-1124,,ST-2700,,1,7,1133
20231001,,1220,ST-1064,,ST-2058,,1,23,2050
20231001,,1630,ST-2112,,ST-1465,,1,9,910
20231001,,1915,ST-920,,ST-1226,,1,6,715
20231001,,1515,ST-3070,,ST-1083,,1,4,996
20231001,,1905,ST-2736,,ST-1421,,1,19,1575
20231001,,2325,ST-3113,,ST-349,,1,18,2130
20231001,,1750,ST-2052,,ST-2052,,1,0,0
20231001,,1330,ST-2704,,ST-2713,,1,7,1220
20231001,,1915,ST-1820,,ST-132,,1,14,1772
20231001,,1205,ST-1495,,ST-1994,,1,4,836
20231001,,1315,ST-1475,,ST-1473,,1,35,5960
20231001,,1850,ST-849,,ST-2969,,1,8,1136
20231001,,1525,ST-55,,ST-50,,2,52,6100
20231001,,1650,ST-443,,ST-1331,,1,38,6000
20231001,,1710,ST-873,,ST-1226,,1,8,1610
20231001,,1945,ST-1483,,ST-2244,,1,3,740
20231001,,1650,ST-2782,,ST-2905,,1,38,8465
20231001,,1625,ST-3238,,ST-2353,,1,12,1913
20231001,,1955,ST-376,,ST-376,,1,1,0
20231001,,1635,ST-2156,,ST-6,,1,4,580
20231001,,1215,ST-3127,,ST-1482,,2,30,4926
20231001,,1640,ST-2764,,ST-669,,1,29,6127
20231001,,1825,ST-1719,,ST-1087,,1,37,1670
20231001,,1250,ST-1968,,ST-3011,,1,9,1086
20231001,,2120,ST-2745,,ST-2745,,1,14,2280
20231001,,20,ST-1841,,ST-3141,,1,5,940
20231001,,1955,ST-2751,,ST-2749,,1,6,715
20231001,,1645,ST-757,,ST-757,,1,0,0
20231001,,1045,ST-286,,ST-1983,,1,8,780
20231001,,2250,ST-1707,,ST-2972,,1,3,530
20231001,,1740,ST-1291,,ST-1291,,1,0,0
20231001,,1105,ST-824,,ST-2035,,1,16,2190
20231001,,1700,ST-3002,,ST-2318,,1,12,3040
20231001,,2030,ST-1880,,ST-1566,,1,3,427
20231001,,1755,ST-1201,,ST-1441,,1,49,11447
20231001,,1100,ST-553,,ST-1088,,1,5,600
20231001,,1835,ST-2804,,ST-869,,1,3,407
20231001,,1540,ST-482,,ST-482,,1,1,30
20231001,,2040,ST-869,,ST-1289,,1,7,1468
20231001,,1635,ST-52,,ST-52,,2,145,8863
20231001,,1015,ST-744,,ST-925,,1,7,1014
20231001,,1825,ST-668,,ST-2025,,1,58,11957
20231001,,810,ST-1186,,ST-1888,,1,4,740
20231001,,2235,ST-664,,ST-3194,,1,30,3111
20231001,,1215,ST-3128,,ST-1519,,1,22,1920
20231001,,1520,ST-1720,,ST-2877,,1,13,1020
20231001,,2010,ST-2052,,ST-1710,,1,10,804
20231001,,1215,ST-1032,,ST-2470,,1,4,820
20231001,,2030,ST-87,,ST-455,,1,26,4026
20231001,,1400,ST-518,,ST-1754,,2,65,8562
20231001,,930,ST-925,,ST-925,,1,0,0
20231001,,1920,ST-2089,,ST-2116,,1,13,1760
20231001,,915,ST-831,,ST-831,,1,4,278
20231001,,2030,ST-360,,ST-2280,,2,66,8902
20231001,,720,ST-2987,,ST-901,,1,9,1217
20231001,,1840,ST-1065,,ST-2037,,1,3,500
20231001,,815,ST-1081,,ST-2341,,1,99,10576
20231001,,1155,ST-2798,,ST-839,,2,15,1047
20231001,,1935,ST-1941,,ST-1264,,1,136,4411
20231001,,1800,ST-291,,ST-1990,,1,2,500
20231001,,925,ST-307,,ST-69,,1,7,950
20231001,,1750,ST-85,,ST-344,,1,95,4500
20231001,,2225,ST-265,,ST-1215,,1,7,932
20231001,,2110,ST-2803,,ST-2810,,1,24,1071
20231001,,2030,ST-2545,,ST-446,,1,9,1204
20231001,,2130,ST-1300,,ST-262,,1,5,1080
20231001,,2050,ST-1320,,ST-292,,1,119,3646
20231001,,2215,ST-1660,,ST-2312,,1,12,1551
20231001,,955,ST-3097,,ST-1121,,1,9,1424
20231001,,1130,ST-2107,,ST-2720,,1,10,1800
20231001,,2230,ST-1543,,ST-73,,1,50,6270
20231001,,1825,ST-1251,,ST-1251,,1,54,14440
20231001,,2355,ST-3146,,ST-510,,1,33,4022
20231001,,2120,ST-2089,,ST-611,,1,17,2450
20231001,,1500,ST-2726,,ST-3177,,3,24,1400
20231001,,2105,ST-699,,ST-1150,,1,2,300
20231001,,1345,ST-2852,,ST-292,,1,4,550
20231001,,1605,ST-262,,ST-1266,,1,14,1439
20231001,,1555,ST-566,,ST-596,,1,19,5620
20231001,,2345,ST-665,,ST-2964,,1,8,2500
20231001,,925,ST-1851,,ST-2986,,1,9,871
20231001,,2310,ST-750,,ST-1152,,1,24,8200
20231001,,2145,ST-1679,,ST-797,,1,19,3063
20231001,,355,ST-1249,,ST-2042,,1,10,1940
20231001,,255,ST-1285,,ST-1285,,1,0,0
20231001,,1445,ST-437,,ST-1899,,1,114,9600
20231001,,955,ST-1006,,ST-1006,,1,25,2742
20231001,,1825,ST-2407,,ST-2308,,2,36,5049
20231001,,2030,ST-702,,ST-1678,,3,53,6293
20231001,,1320,ST-1868,,ST-2918,,1,11,1534
20231001,,1555,ST-1780,,ST-3053,,2,95,9225
20231001,,2155,ST-308,,ST-520,,2,48,4440
20231001,,105,ST-1933,,ST-1933,,1,13,1874
20231001,,855,ST-3207,,ST-807,,1,2,380
20231001,,1640,ST-102,,ST-102,,1,0,0
20231001,,2015,ST-254,,ST-547,,1,20,3650
20231001,,1800,ST-2300,,ST-2846,,1,36,6413
20231001,,1745,ST-1579,,ST-1419,,2,54,7168
20231001,,2125,ST-760,,ST-1152,,1,19,2610
20231001,,210,ST-2290,,ST-2846,,1,19,2984
20231001,,2200,ST-480,,ST-2264,,1,10,1209
20231001,,2000,ST-2850,,ST-1705,,1,67,2553
20231001,,1145,ST-547,,ST-3214,,1,15,2375
20231001,,1700,ST-600,,ST-1280,,1,3,830
20231001,,1155,ST-2233,,ST-563,,1,5,1060
20231001,,1650,ST-602,,ST-2282,,1,19,3094
20231001,,2305,ST-840,,ST-750,,2,128,27802
20231001,,1535,ST-1398,,ST-2768,,1,8,1353
20231001,,1730,ST-73,,ST-1910,,2,116,16097
20231001,,1630,ST-2260,,ST-1027,,1,40,3062
20231001,,2145,ST-933,,ST-1859,,1,7,920
20231001,,1800,ST-612,,ST-2062,,1,16,1744
20231001,,115,ST-842,,ST-1202,,1,7,1499
20231001,,125,ST-35,,ST-3095,,1,10,914
20231001,,1300,ST-2904,,ST-595,,1,3,509
20231001,,1750,ST-550,,ST-547,,1,7,930
20231001,,1315,ST-1132,,ST-615,,1,23,2926
20231001,,1815,ST-3098,,ST-2609,,3,132,16900
20231001,,915,ST-2538,,ST-1062,,1,15,2220
20231001,,1015,ST-895,,ST-895,,1,46,270
20231001,,1740,ST-3186,,ST-2843,,1,21,1858
20231001,,2010,ST-64,,ST-322,,2,62,6919
20231001,,1630,ST-1599,,ST-2334,,2,185,17810
20231001,,1640,ST-677,,ST-2753,,1,12,1421
20231001,,1955,ST-279,,ST-278,,1,107,21055
20231001,,330,ST-2241,,ST-2782,,1,11,5010
20231001,,1730,ST-683,,ST-426,,1,60,7746
20231001,,1330,ST-2557,,ST-1701,,1,33,7014
20231001,,915,ST-1440,,ST-409,,1,12,2690
20231001,,945,ST-1103,,ST-2126,,1,6,974
20231001,,2010,ST-438,,ST-438,,1,50,12040
20231001,,1035,ST-497,,ST-2876,,1,13,3210
20231001,,2040,ST-1124,,ST-1124,,1,20,1600
20231001,,1430,ST-2724,,ST-1135,,1,46,1370
20231001,,850,ST-1609,,ST-1347,,1,11,1820
