기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리
20231105,,1625,ST-2039,,ST-2844,,1,3,530
20231105,,1930,ST-1221,,ST-2465,,1,4,741
20231105,,1705,ST-1427,,ST-985,,1,16,1310
20231105,,1615,ST-2789,,ST-1718,,1,8,1111
20231105,,1945,ST-446,,ST-1191,,1,3,593
20231105,,1420,ST-31,,ST-442,,2,96,18299
20231105,,1905,ST-1333,,ST-2287,,1,4,318
20231105,,2240,ST-1818,,ST-2229,,1,6,1289
20231105,,1905,ST-2011,,ST-2011,,1,0,0
20231105,,1530,ST-342,,ST-2156,,1,11,936
20231105,,1705,ST-1818,,ST-155,,1,20,2560
20231105,,1805,ST-2572,,ST-2572,,2,47,5333
20231105,,1555,ST-2738,,ST-1580,,1,4,1060
20231105,,1805,ST-1545,,ST-700,,1,4,527
20231105,,1905,ST-2490,,ST-2490,,1,20,3950
20231105,,200,ST-2865,,ST-2312,,1,17,2587
20231105,,620,ST-1866,,ST-1851,,1,1,417
20231105,,1435,ST-2816,,ST-918,,1,7,1132
20231105,,910,ST-897,,ST-2603,,1,8,1192
20231105,,1840,ST-1941,,ST-1941,,1,44,1380
20231105,,1720,ST-1411,,ST-1416,,1,13,2712
20231105,,1205,ST-413,,ST-416,,1,7,1040
20231105,,1730,ST-2518,,ST-1374,,1,37,3640
20231105,,100,ST-431,,ST-310,,1,3,462
20231105,,1845,ST-1223,,ST-664,,1,55,9810
20231105,,1240,ST-3189,,ST-871,,1,28,1710
20231105,,1855,ST-307,,ST-70,,1,6,985
20231105,,1615,ST-2424,,ST-1061,,1,9,1450
20231105,,1610,ST-768,,ST-781,,1,14,1998
20231105,,405,ST-232,,ST-3114,,1,9,1560
20231105,,1420,ST-2549,,ST-1291,,1,9,1240
20231105,,1640,ST-30,,ST-2152,,1,15,1090
20231105,,50,ST-3060,,ST-2085,,1,8,1620
20231105,,1915,ST-1814,,ST-1814,,2,17,826
20231105,,315,ST-794,,ST-546,,1,30,6704
20231105,,620,ST-1352,,ST-1064,,1,3,570
20231105,,1520,ST-964,,ST-964,,1,18,590
20231105,,325,ST-2268,,ST-112,,1,18,3520
20231105,,740,ST-1762,,ST-1762,,1,117,180
20231105,,1220,ST-420,,ST-416,,1,6,1310
20231105,,1915,ST-293,,ST-3142,,1,15,1560
20231105,,2225,ST-2395,,ST-2017,,1,7,1149
20231105,,1335,ST-2833,,ST-891,,1,11,860
20231105,,1340,ST-2882,,ST-802,,1,7,1129
20231105,,2225,ST-1263,,ST-2830,,1,13,1647
20231105,,1315,ST-2678,,ST-3131,,1,46,7134
20231105,,1400,ST-1663,,ST-3002,,1,20,3032
20231105,,2105,ST-3238,,ST-293,,2,18,3710
20231105,,1305,ST-408,,ST-1820,,1,29,4301
20231105,,320,ST-459,,ST-460,,1,30,3470
20231105,,1610,ST-1704,,ST-2867,,1,4,920
20231105,,1835,ST-2011,,ST-3089,,1,6,1000
20231105,,1525,ST-310,,ST-1006,,1,4,545
20231105,,1440,ST-2487,,ST-1509,,1,2,610
20231105,,425,ST-248,,ST-2507,,1,18,3140
20231105,,1720,ST-2777,,ST-2777,,1,29,2675
20231105,,1335,ST-663,,ST-2892,,1,43,2882
20231105,,2230,ST-2458,,ST-1104,,1,17,3060
20231105,,105,ST-2086,,ST-2711,,1,6,760
20231105,,2150,ST-596,,ST-603,,1,9,1122
20231105,,1825,ST-2716,,ST-914,,1,17,2640
20231105,,1340,ST-1897,,ST-1880,,1,5,1060
20231105,,1550,ST-896,,ST-1087,,1,68,5900
20231105,,1025,ST-1968,,ST-289,,1,8,1500
20231105,,2035,ST-2642,,ST-637,,1,5,741
20231105,,1120,ST-1607,,ST-2693,,1,12,1330
20231105,,940,ST-2952,,ST-2896,,1,19,3834
20231105,,1500,ST-1222,,ST-670,,2,26,3027
20231105,,2000,ST-2309,,ST-102,,1,3,570
20231105,,2230,ST-2444,,ST-2561,,1,50,10570
20231105,,1455,ST-3002,,ST-1661,,1,13,2250
20231105,,1540,ST-692,,ST-73,,2,52,7715
20231105,,2000,ST-1137,,ST-1465,,1,50,1530
20231105,,1940,ST-3188,,ST-3188,,1,8,605
20231105,,125,ST-1182,,ST-3178,,1,9,887
20231105,,1740,ST-1720,,ST-1874,,1,9,530
20231105,,130,ST-721,,ST-719,,1,7,1086
20231105,,1435,ST-2846,,ST-2846,,1,74,15550
20231105,,40,ST-99,,ST-483,,1,1,140
20231105,,1335,ST-2160,,ST-3140,,1,94,4373
20231105,,40,ST-2830,,ST-447,,1,29,5480
20231105,,1645,ST-253,,ST-253,,1,9,840
20231105,,110,ST-903,,ST-2587,,1,8,1490
20231105,,1415,ST-1599,,ST-246,,1,170,11100
20231105,,615,ST-772,,ST-781,,1,2,0
20231105,,1615,ST-289,,ST-1977,,1,2,0
20231105,,2145,ST-121,,ST-158,,1,18,3008
20231105,,105,ST-3069,,ST-2740,,1,44,2230
20231105,,1550,ST-593,,ST-584,,1,8,1222
20231105,,915,ST-1310,,ST-712,,1,6,439
20231105,,125,ST-197,,ST-189,,1,17,770
20231105,,755,ST-2718,,ST-736,,1,14,1909
20231105,,1335,ST-2820,,ST-417,,1,2,350
20231105,,1815,ST-1660,,ST-3003,,1,10,1080
20231105,,20,ST-1267,,ST-1757,,1,14,1459
20231105,,1520,ST-1689,,ST-1065,,1,5,860
20231105,,1810,ST-1868,,ST-1590,,1,4,856
20231105,,50,ST-2252,,ST-2979,,1,48,12624
20231105,,1755,ST-2652,,ST-700,,1,2,0
20231105,,2215,ST-2147,,ST-2977,,1,6,970
20231105,,140,ST-2993,,ST-1689,,1,56,1880
20231105,,1820,ST-853,,ST-1346,,1,20,2900
20231105,,1925,ST-2824,,ST-1035,,1,3,571
20231105,,645,ST-903,,ST-539,,1,28,6587
20231105,,1725,ST-3100,,ST-2023,,1,8,475
20231105,,1945,ST-2854,,ST-2854,,1,20,2100
20231105,,1320,ST-1193,,ST-368,,1,7,1034
20231105,,2120,ST-1676,,ST-1062,,1,11,1450
20231105,,1535,ST-1731,,ST-2763,,1,9,1286
20231105,,1700,ST-900,,ST-1793,,1,16,2543
20231105,,400,ST-3238,,ST-2557,,1,51,9031
20231105,,1245,ST-1882,,ST-1566,,1,38,2450
20231105,,2305,ST-1105,,ST-648,,1,5,728
20231105,,230,ST-1118,,ST-3256,,1,8,870
20231105,,1650,ST-72,,ST-1353,,1,20,2746
20231105,,2145,ST-3212,,ST-3212,,1,10,0
20231105,,1425,ST-1440,,ST-1813,,1,47,1622
20231105,,1635,ST-413,,ST-292,,1,4,600
20231105,,210,ST-564,,ST-2292,,1,23,4400
20231105,,920,ST-2729,,ST-2729,,1,38,1420
20231105,,315,ST-936,,ST-1541,,1,3,284
20231105,,1435,ST-295,,ST-1539,,1,5,820
20231105,,1305,ST-178,,ST-175,,1,23,142
20231105,,245,ST-1499,,ST-1523,,1,12,1560
20231105,,1710,ST-1402,,ST-1402,,1,39,1060
20231105,,1345,ST-2420,,ST-371,,1,12,3070
20231105,,1405,ST-3142,,ST-306,,1,5,385
20231105,,1510,ST-292,,ST-278,,1,13,1520
20231105,,905,ST-2076,,ST-3152,,1,22,4990
20231105,,1505,ST-1137,,ST-615,,1,6,86
20231105,,2020,ST-855,,ST-855,,1,33,1520
20231105,,1935,ST-2635,,ST-558,,1,2,0
20231105,,1120,ST-2546,,ST-113,,1,5,870
20231105,,925,ST-1664,,ST-388,,1,10,1270
20231105,,1835,ST-1677,,ST-3011,,1,3,315
20231105,,1610,ST-369,,ST-369,,1,52,0
20231105,,300,ST-643,,ST-616,,1,7,1300
20231105,,1300,ST-516,,ST-519,,1,3,510
20231105,,1905,ST-2749,,ST-2749,,1,33,0
20231105,,1330,ST-1688,,ST-2031,,2,16,2544
20231105,,1155,ST-1771,,ST-165,,1,16,2320
20231105,,20,ST-2018,,ST-1400,,1,11,1740
20231105,,2050,ST-1997,,ST-2017,,1,127,760
20231106,,1910,ST-951,,ST-702,,1,112,2029
20231106,,1725,ST-2584,,ST-2584,,1,0,0
20231106,,1015,ST-503,,ST-497,,1,3,550
20231106,,1935,ST-1688,,ST-1065,,1,3,519
20231106,,1700,ST-358,,ST-272,,1,3,776
20231106,,940,ST-3122,,ST-2075,,1,4,668
20231106,,1740,ST-2308,,ST-1603,,1,5,1690
20231106,,1640,ST-3039,,ST-2898,,1,17,933
20231106,,2030,ST-2559,,ST-2559,,1,22,1037
20231106,,1225,ST-671,,ST-1223,,1,12,2000
20231106,,2310,ST-1632,,ST-3165,,1,2,540
20231106,,905,ST-3094,,ST-2557,,1,4,680
20231106,,1330,ST-396,,ST-1375,,1,13,2157
20231106,,2055,ST-2820,,ST-1320,,1,2,0
20231106,,1005,ST-403,,ST-1625,,1,8,1499
20231106,,2200,ST-475,,ST-475,,1,13,443
20231106,,1005,ST-2047,,ST-2031,,1,9,1370
20231106,,1445,ST-419,,ST-419,,1,40,231
20231106,,1915,ST-1851,,ST-1681,,1,87,439
20231106,,1830,ST-891,,ST-1729,,1,22,1264
20231106,,1525,ST-890,,ST-2668,,1,8,2070
20231106,,1330,ST-3125,,ST-3125,,1,31,0
20231106,,1020,ST-1263,,ST-2408,,1,4,950
20231106,,2055,ST-2039,,ST-1731,,1,6,1010
20231106,,1840,ST-1995,,ST-2773,,1,16,1317
20231106,,1305,ST-3060,,ST-2085,,1,17,1630
20231106,,1755,ST-1813,,ST-1787,,1,4,501
20231106,,850,ST-2034,,ST-2557,,1,18,1770
20231106,,700,ST-3004,,ST-1704,,1,28,7430
20231106,,1255,ST-145,,ST-134,,2,10,1275
20231106,,1250,ST-2698,,ST-2698,,1,0,0
20231106,,2000,ST-2902,,ST-302,,1,26,4010
20231106,,1745,ST-1089,,ST-740,,1,8,850
20231106,,1745,ST-2156,,ST-2168,,1,14,1640
20231106,,2035,ST-2012,,ST-2759,,1,9,1600
20231106,,1605,ST-756,,ST-2669,,1,4,746
20231106,,1855,ST-1938,,ST-1534,,1,11,1480
20231106,,2130,ST-1731,,ST-2007,,1,8,846
20231106,,1935,ST-1651,,ST-2465,,1,8,1004
20231106,,525,ST-2751,,ST-3209,,2,12,2420
20231106,,1750,ST-2978,,ST-2146,,1,6,1120
20231106,,1740,ST-3262,,ST-2706,,1,9,930
20231106,,2125,ST-1521,,ST-936,,1,4,561
20231106,,1815,ST-1868,,ST-933,,1,15,1615
20231106,,2105,ST-1353,,ST-1985,,1,2,0
20231106,,1540,ST-1490,,ST-2244,,1,3,741
20231106,,1900,ST-873,,ST-675,,1,10,1180
20231106,,1600,ST-1580,,ST-1795,,1,9,1360
20231106,,1205,ST-1839,,ST-1420,,1,2,520
20231106,,1650,ST-1144,,ST-668,,1,9,1303
20231106,,1950,ST-1720,,ST-1420,,1,6,1260
20231106,,1735,ST-3130,,ST-1691,,1,3,610
20231106,,1325,ST-3239,,ST-1649,,1,17,1064
20231106,,1645,ST-105,,ST-3003,,1,21,1850
20231106,,1620,ST-176,,ST-176,,1,103,2620
20231106,,1240,ST-2292,,ST-3060,,1,10,1365
20231106,,1250,ST-1839,,ST-1580,,1,66,1200
20231106,,1140,ST-478,,ST-350,,1,19,1752
20231106,,1435,ST-1015,,ST-1006,,1,11,1250
20231106,,1925,ST-2544,,ST-387,,1,14,1842
20231106,,1915,ST-1990,,ST-2823,,1,13,3210
20231106,,1440,ST-2029,,ST-1694,,1,9,967
20231106,,1725,ST-1718,,ST-2889,,1,2,340
20231106,,640,ST-2718,,ST-2326,,1,60,12070
20231106,,1525,ST-605,,ST-1285,,1,11,1210
20231106,,1740,ST-1197,,ST-1198,,1,6,720
20231106,,1610,ST-2272,,ST-274,,1,8,1065
20231106,,1055,ST-1275,,ST-918,,1,3,507
20231106,,1945,ST-2031,,ST-2050,,1,7,1403
20231106,,905,ST-882,,ST-2373,,1,4,700
20231106,,1945,ST-2987,,ST-2987,,1,0,0
20231106,,1635,ST-2749,,ST-1061,,1,7,1053
20231106,,1455,ST-1699,,ST-670,,1,20,3160
20231106,,1000,ST-1219,,ST-1937,,1,61,4930
20231106,,1415,ST-895,,ST-895,,1,0,0
20231106,,1410,ST-1125,,ST-1642,,1,93,1237
20231106,,1920,ST-372,,ST-408,,1,9,1342
20231106,,1920,ST-1655,,X,,1,57,0
20231106,,1115,ST-387,,ST-377,,1,77,385
20231106,,2015,ST-398,,ST-1300,,1,7,1083
20231106,,1225,ST-1446,,ST-1446,,1,0,0
20231106,,1650,ST-2007,,ST-1002,,1,9,1369
20231106,,1625,ST-2016,,ST-2016,,1,19,723
20231106,,1740,ST-1506,,ST-3068,,1,4,1650
20231106,,1350,ST-315,,ST-315,,1,70,527
20231106,,120,ST-3215,,ST-1961,,1,19,3651
20231106,,2035,ST-2748,,ST-3248,,1,5,735
20231106,,1715,ST-1508,,ST-1508,,1,8,380
20231106,,825,ST-2031,,ST-1515,,1,16,2490
20231106,,2235,ST-237,,ST-244,,1,38,990
20231106,,120,ST-2699,,ST-3134,,1,19,2030
20231106,,1605,ST-41,,ST-2177,,1,47,5421
20231106,,1625,ST-3181,,ST-3180,,1,4,802
20231106,,1115,ST-2160,,ST-211,,1,4,580
20231106,,1625,ST-523,,ST-522,,1,7,1153
20231106,,2030,ST-2789,,ST-2789,,2,0,0
20231106,,1035,ST-2133,,ST-643,,1,9,1590
20231106,,1725,ST-2594,,ST-3070,,1,17,1089
20231106,,115,ST-199,,ST-825,,1,32,5853
20231106,,2000,ST-1000,,ST-1996,,1,13,1724
20231106,,1125,ST-2565,,ST-1435,,1,12,1313
20231106,,640,ST-2457,,ST-1839,,1,7,1300
20231106,,1925,ST-2318,,ST-2320,,1,4,601
20231106,,2035,ST-1543,,ST-1150,,1,13,3152
20231106,,2005,ST-2742,,ST-505,,1,32,462
20231106,,1955,ST-87,,ST-342,,1,11,1389
20231106,,200,ST-2995,,ST-724,,1,13,1610
20231106,,700,ST-2718,,ST-1279,,1,13,1910
20231106,,855,ST-605,,ST-2791,,1,7,1237
20231106,,1805,ST-1420,,ST-1850,,1,29,5020
20231106,,2025,ST-2980,,ST-205,,1,13,1790
20231106,,1700,ST-363,,ST-967,,1,23,469
20231106,,700,ST-244,,ST-1780,,1,10,2404
20231106,,1730,ST-255,,ST-378,,1,17,290
20231106,,2155,ST-1717,,ST-1717,,1,90,2000
20231106,,1730,ST-1548,,ST-1268,,1,18,2330
20231106,,455,ST-2020,,ST-1069,,1,6,970
20231106,,1810,ST-2966,,ST-2908,,1,3,870
20231106,,1040,ST-1836,,ST-1580,,1,12,209
20231106,,1720,ST-2001,,ST-997,,1,5,870
20231106,,1810,ST-137,,ST-117,,1,11,1850
20231106,,1540,ST-2034,,ST-2031,,1,8,1490
20231106,,1620,ST-2760,,ST-2760,,1,48,250
20231106,,1745,ST-3171,,ST-3171,,1,43,669
20231106,,1940,ST-1017,,ST-1006,,1,4,669
20231106,,1100,ST-5,,ST-2531,,1,4,760
20231106,,1540,ST-2031,,ST-2419,,1,11,1690
20231106,,2045,ST-2025,,ST-2059,,1,6,990
20231106,,1325,ST-1296,,ST-2120,,1,11,1330
20231106,,2320,ST-2309,,ST-2309,,1,39,1160
20231106,,1815,ST-1650,,ST-3008,,1,41,5480
20231106,,2310,ST-1002,,ST-1976,,1,11,1499
20231106,,1655,ST-759,,ST-759,,1,29,506
20231106,,1605,ST-1198,,ST-1440,,1,5,860
20231106,,2230,ST-285,,ST-285,,1,1,40
20231106,,1925,ST-873,,ST-1965,,1,6,984
20231106,,1715,ST-519,,ST-2059,,1,14,1231
20231106,,1530,ST-398,,ST-2420,,1,7,1110
20231106,,1650,ST-444,,ST-827,,1,49,3620
20231106,,1825,ST-2396,,ST-319,,1,26,6520
20231106,,1825,ST-310,,ST-2005,,1,13,2034
20231106,,2005,ST-425,,ST-63,,1,30,872
20231106,,1045,ST-1720,,ST-1079,,1,11,1460
20231106,,1615,ST-1580,,ST-1684,,1,24,2460
20231106,,1245,ST-2269,,ST-249,,1,15,1341
20231106,,945,ST-1953,,ST-1944,,1,3,568
20231106,,1715,ST-1866,,ST-2986,,1,116,253
20231106,,1255,ST-1105,,ST-1724,,1,6,940
20231106,,530,ST-1698,,ST-3187,,1,2,470
20231106,,1955,ST-1620,,ST-1053,,1,13,1993
20231106,,1935,ST-2044,,ST-2023,,2,17,3877
20231106,,1310,ST-964,,ST-603,,1,16,1040
20231106,,950,ST-522,,ST-1714,,1,4,575
20231106,,2005,ST-817,,ST-956,,1,2,510
20231106,,825,ST-1822,,ST-2517,,1,11,1764
20231106,,1735,ST-296,,ST-3241,,1,15,2173
20231106,,1250,ST-513,,ST-513,,1,9,2180
20231106,,1625,ST-3059,,ST-1017,,1,10,1724
20231106,,955,ST-2081,,ST-2080,,1,3,715
20231106,,2010,ST-2845,,ST-3053,,1,8,700
20231106,,1405,ST-1607,,ST-1606,,1,8,1178
20231106,,1545,ST-306,,ST-1649,,1,15,1330
20231106,,910,ST-951,,ST-951,,1,7,570
20231106,,1920,ST-987,,ST-1661,,1,5,640
20231106,,2005,ST-87,,ST-342,,1,11,1389
20231106,,855,ST-935,,ST-1914,,1,5,1098
20231106,,1205,ST-1266,,ST-445,,1,11,1810
20231106,,1710,ST-2706,,ST-1426,,1,19,1790
20231106,,1015,ST-385,,ST-2321,,1,10,2220
20231106,,1140,ST-1286,,ST-1121,,1,13,1416
20231106,,500,ST-2613,,ST-2045,,1,12,1861
20231106,,1040,ST-1626,,ST-2574,,1,24,3110
20231106,,1450,ST-77,,ST-86,,1,6,1039
20231106,,1235,ST-1810,,ST-1606,,1,29,703
20231106,,2040,ST-493,,ST-501,,1,16,1880
20231106,,940,ST-257,,ST-99,,1,8,1770
20231106,,1035,ST-241,,ST-2326,,1,2,668
20231106,,640,ST-46,,ST-3160,,1,9,590
20231106,,1910,ST-439,,ST-1376,,1,14,1210
20231106,,545,ST-1837,,ST-2738,,1,7,1193
20231106,,1155,ST-1607,,ST-1607,,1,0,0
20231106,,1235,ST-2844,,ST-2039,,1,3,546
20231106,,945,ST-4,,ST-8,,1,8,729
20231106,,1115,ST-2036,,ST-2411,,1,5,890
20231106,,2050,ST-295,,ST-295,,2,26,1260
20231106,,1245,ST-2705,,ST-2083,,1,9,1115
20231106,,1710,ST-1506,,ST-834,,1,21,2932
20231106,,1805,ST-664,,ST-2006,,1,11,1419
20231106,,2210,ST-505,,ST-502,,1,10,1167
20231106,,1945,ST-1093,,ST-2630,,1,5,800
20231106,,1950,ST-2033,,ST-2888,,1,6,950
20231106,,1230,ST-588,,ST-2906,,1,8,950
20231106,,1225,ST-1306,,ST-1306,,1,65,636
20231106,,1420,ST-3107,,ST-1325,,1,12,1880
20231106,,1645,ST-3269,,ST-2112,,1,10,1115
20231106,,1130,ST-974,,ST-97,,1,2,0
20231106,,1705,ST-2501,,ST-1300,,1,12,570
20231106,,525,ST-1813,,ST-1317,,2,40,6052
20231106,,1950,ST-82,,ST-462,,2,36,6383
20231106,,1610,ST-3261,,ST-3261,,1,91,1460
20231106,,2115,ST-547,,ST-1867,,1,124,630
20231106,,2210,ST-1661,,ST-1263,,1,13,2040
20231106,,2110,ST-288,,ST-3204,,1,9,1420
20231106,,1140,ST-3089,,ST-2760,,1,8,1204
20231106,,1645,ST-1574,,ST-1574,,1,14,1108
20231106,,1830,ST-99,,ST-2865,,1,4,959
20231106,,1215,ST-1279,,ST-1284,,1,8,1089
20231106,,1740,ST-1496,,ST-2844,,1,4,650
20231106,,1740,ST-812,,ST-815,,1,2,560
20231106,,1420,ST-1236,,ST-1733,,1,4,1060
20231106,,1645,ST-1915,,ST-1655,,1,2,0
20231106,,1940,ST-2457,,ST-2738,,1,3,640
20231106,,1925,ST-1580,,ST-1730,,1,15,2685
20231106,,830,ST-2972,,ST-2972,,1,0,0
20231106,,2140,ST-624,,ST-1651,,1,120,3190
20231106,,1445,ST-2405,,ST-1723,,1,9,1671
20231106,,1250,ST-2398,,ST-2398,,1,2,222
20231106,,1810,ST-371,,ST-2320,,1,6,1034
20231106,,940,ST-513,,ST-2886,,1,11,1057
20231106,,2015,ST-102,,ST-1194,,1,14,1991
20231106,,1705,ST-3104,,ST-310,,1,18,1294
20231106,,1645,ST-1223,,ST-1223,,1,37,1074
20231106,,1735,ST-422,,ST-1539,,1,5,715
20231106,,1800,ST-240,,ST-247,,1,22,1440
20231106,,1155,ST-113,,ST-257,,1,3,260
20231106,,850,ST-93,,ST-2974,,1,6,1920
20231106,,1725,ST-674,,ST-1521,,1,23,410
20231106,,1225,ST-889,,ST-889,,1,51,11420
20231106,,1300,ST-2904,,ST-1671,,1,15,2489
20231106,,1605,ST-1378,,ST-259,,1,6,1100
20231106,,2050,ST-18,,ST-342,,1,17,1800
20231106,,1730,ST-2574,,ST-378,,1,14,1937
20231106,,1235,ST-2320,,ST-2320,,1,0,0
20231106,,1735,ST-318,,ST-2771,,1,2,0
20231106,,1820,ST-1767,,ST-499,,1,6,914
20231106,,1510,ST-3259,,ST-3259,,1,3,930
20231106,,1455,ST-538,,ST-829,,1,9,510
20231106,,930,ST-1687,,ST-1420,,1,6,935
20231106,,1330,ST-347,,ST-350,,1,6,707
20231106,,1720,ST-3072,,ST-47,,1,3,580
20231106,,1825,ST-1375,,ST-2634,,1,46,980
20231106,,945,ST-892,,ST-2580,,1,9,1790
20231106,,530,ST-175,,ST-1610,,1,9,870
20231106,,945,ST-3226,,ST-1646,,1,6,960
20231106,,1900,ST-1964,,ST-1964,,1,5,0
20231106,,1730,ST-96,,ST-210,,1,14,2140
20231106,,2040,ST-1075,,ST-897,,1,5,638
20231106,,1750,ST-1978,,ST-2007,,1,13,2000
20231106,,1640,ST-1645,,ST-2486,,1,7,1130
20231106,,2220,ST-2005,,ST-2396,,1,9,1280
20231106,,1815,ST-2363,,ST-758,,1,12,1026
20231106,,15,ST-961,,ST-794,,1,10,695
20231106,,1155,ST-3128,,ST-2042,,1,61,2493
20231106,,1710,ST-102,,ST-2308,,1,6,910
20231106,,2315,ST-736,,ST-2726,,1,58,2472
20231106,,1900,ST-1546,,ST-704,,1,6,750
20231106,,1840,ST-1137,,ST-2097,,1,4,940
20231106,,2025,ST-2278,,ST-2278,,1,11,1362
20231106,,600,ST-584,,ST-1474,,1,43,1598
20231106,,1735,ST-1585,,ST-1586,,1,10,1041
20231106,,1255,ST-1728,,ST-3162,,1,5,470
20231106,,1715,ST-2167,,ST-2204,,1,10,1592
20231106,,1255,ST-1093,,ST-2299,,1,11,1097
20231106,,845,ST-1121,,ST-2719,,1,12,1489
20231106,,1615,ST-3186,,ST-386,,1,18,334
20231106,,1700,ST-915,,ST-2914,,1,2,406
20231106,,1000,ST-2466,,ST-2466,,1,68,1080
20231106,,2105,ST-853,,ST-558,,1,11,1098
20231106,,1855,ST-2059,,ST-512,,1,46,3350
20231106,,1020,ST-3094,,ST-834,,1,20,930
20231106,,1705,ST-1482,,ST-1032,,1,5,874
20231106,,1735,ST-2005,,ST-2395,,1,8,1330
20231106,,625,ST-492,,ST-2696,,1,24,4950
20231106,,1400,ST-1829,,ST-2222,,1,29,7280
20231106,,2020,ST-1864,,ST-1862,,1,4,792
20231106,,1545,ST-2395,,ST-2395,,1,19,1001
20231106,,1620,ST-1015,,ST-1015,,1,12,0
20231106,,1950,ST-1584,,ST-1867,,1,9,1570
20231106,,1045,ST-2168,,ST-2157,,1,5,762
20231106,,930,ST-2491,,ST-2035,,1,10,1860
20231106,,140,ST-3199,,ST-1651,,1,16,2910
20231106,,725,ST-2411,,ST-1514,,1,9,1432
20231106,,2000,ST-697,,ST-692,,1,121,587
20231106,,1700,ST-1874,,ST-1682,,1,6,1220
20231106,,2355,ST-1742,,ST-2363,,1,3,798
20231106,,1005,ST-746,,ST-1924,,1,16,280
20231106,,1910,ST-1266,,ST-379,,1,10,1204
20231106,,540,ST-2818,,ST-1649,,1,83,852
20231106,,1705,ST-2168,,ST-1376,,1,40,4421
20231106,,1650,ST-1651,,ST-1991,,1,13,1690
20231106,,2035,ST-70,,ST-424,,1,3,614
20231106,,1900,ST-2157,,ST-210,,1,8,1280
20231106,,1735,ST-839,,ST-2757,,1,5,1460
20231106,,630,ST-2012,,ST-1996,,1,7,900
20231106,,2055,ST-418,,ST-3204,,1,12,210
20231106,,2010,ST-3136,,ST-985,,1,21,3468
20231106,,1440,ST-1171,,ST-1171,,1,36,1920
20231106,,1655,ST-97,,ST-97,,1,0,0
20231106,,1625,ST-2888,,ST-2888,,1,26,1330
20231106,,1200,ST-2213,,ST-1491,,1,10,2000
20231106,,1800,ST-2154,,ST-2152,,1,21,2243
20231106,,1210,ST-2107,,ST-1137,,1,2,0
20231106,,2010,ST-2815,,ST-1697,,1,30,864
20231106,,1710,ST-1712,,ST-2045,,1,4,690
20231106,,2120,ST-3142,,ST-425,,1,14,460
20231106,,1045,ST-1007,,ST-536,,1,11,1407
20231106,,1320,ST-834,,ST-1646,,1,4,760
20231106,,1925,ST-3212,,ST-2822,,1,8,947
20231106,,620,ST-1015,,ST-1350,,1,3,208
20231106,,1645,ST-2370,,ST-725,,1,11,1870
20231106,,2010,ST-1603,,ST-1427,,2,41,3999
20231106,,1120,ST-787,,ST-2689,,1,83,1910
20231106,,930,ST-136,,ST-136,,1,13,600
20231106,,1915,ST-51,,ST-307,,1,14,2340
20231106,,1445,ST-2683,,ST-799,,1,14,1450
20231106,,1330,ST-2160,,ST-18,,1,23,2570
20231106,,1105,ST-1812,,ST-186,,1,13,1510
20231106,,2005,ST-2508,,ST-176,,1,4,615
20231106,,1315,ST-987,,ST-111,,1,19,2390
20231106,,1540,ST-1077,,ST-1089,,1,8,930
20231106,,830,ST-2502,,ST-1631,,1,1,340
20231106,,1625,ST-1498,,ST-2012,,1,17,4290
20231106,,1640,ST-1715,,ST-2569,,1,7,1054
20231106,,1540,ST-608,,ST-1672,,1,10,1630
20231106,,1015,ST-310,,ST-3104,,1,7,932
20231106,,1600,ST-662,,ST-664,,1,6,1159
20231106,,1825,ST-1578,,ST-1186,,1,14,1473
20231106,,1920,ST-398,,ST-1629,,1,6,789
20231106,,1135,ST-919,,ST-1963,,1,2,529
20231106,,1145,ST-2457,,ST-2457,,1,0,0
20231106,,1430,ST-3079,,ST-539,,1,4,495
20231106,,1115,ST-1306,,ST-769,,1,32,675
20231106,,1835,ST-2984,,ST-904,,1,4,730
20231106,,1735,ST-2270,,ST-2560,,1,7,709
20231106,,805,ST-2714,,ST-600,,1,5,1109
20231106,,1025,ST-3199,,ST-3199,,1,0,0
20231106,,1750,ST-2177,,ST-699,,1,17,3180
20231106,,835,ST-2147,,ST-2164,,1,6,670
20231106,,1650,ST-666,,ST-2855,,1,10,1625
20231106,,1925,ST-1991,,ST-299,,1,6,1090
20231106,,2015,ST-1651,,ST-2823,,1,10,1079
20231106,,1425,ST-1972,,ST-1701,,1,7,962
20231106,,1810,ST-1839,,ST-503,,1,7,921
20231106,,1650,ST-361,,ST-98,,1,13,364
20231106,,1240,ST-2037,,ST-2031,,1,7,1256
20231106,,1625,ST-1141,,ST-1938,,1,14,722
20231106,,1020,ST-1941,,ST-1546,,1,10,2570
20231106,,1505,ST-2314,,ST-1378,,1,7,674
20231106,,2010,ST-1506,,ST-3068,,1,4,1750
20231106,,1740,ST-664,,ST-1529,,1,16,1007
20231106,,655,ST-76,,ST-84,,1,4,745
20231106,,1710,ST-112,,ST-1661,,1,51,1093
20231106,,2045,ST-1445,,ST-2173,,1,7,1460
20231106,,2020,ST-2765,,ST-1005,,1,5,462
20231106,,1955,ST-1938,,ST-3029,,1,15,890
20231106,,1530,ST-1421,,ST-1421,,1,52,630
20231106,,935,ST-1419,,ST-549,,1,12,1810
20231106,,1825,ST-1718,,ST-2889,,1,2,208
